ID,LONGDIST,International,LOCAL,DROPPED,PAY_MTHD,LocalBillType,LongDistanceBillType,AGE,SEX,STATUS,CHILDREN,Est_Income,Car_Owner,CHURNED,train
4857,10.980600,9.574380,65.032200,0,'CC','FreeLocal','Standard',64,'F','M',2,56412.500000,'N','Vol',1
4859,25.152000,0.000000,62.760900,0,'CH','Budget','Standard',63,'F','S',2,25200.800000,'N','Current',3
4861,25.140500,0.000000,88.042700,0,'CC','FreeLocal','Intnl_discount',56,'M','S',2,61417.300000,'Y','Current',1
4863,2.157140,0.000000,226.998000,0,'CC','FreeLocal','Intnl_discount',41,'F','M',1,47916.300000,'N','Vol',2
4870,16.842200,0.000000,40.160400,0,'CC','Budget','Intnl_discount',41,'F','M',0,45103.400000,'N','Current',2
4874,11.866800,0.000000,20.854600,0,'CH','FreeLocal','Standard',25,'M','M',0,94451.700000,'Y','Current',2
4875,1.339160,0.000000,23.773400,0,'CC','FreeLocal','Standard',85,'M','S',0,57933.100000,'Y','Current',2
4880,18.897500,0.000000,33.316400,0,'CC','FreeLocal','Standard',95,'M','M',0,585.791000,'N','Current',3
4886,13.227400,0.000000,26.880700,0,'CH','FreeLocal','Standard',70,'M','M',1,76837.400000,'N','Current',3
4888,21.064600,0.000000,8.955960,0,'CH','FreeLocal','Standard',20,'M','M',2,66312.200000,'Y','Current',1
4895,5.273550,0.000000,59.667600,0,'CC','Budget','Intnl_discount',74,'M','S',0,2825.560000,'N','Current',3
4896,2.541590,0.000000,52.652200,0,'CC','FreeLocal','Intnl_discount',65,'F','M',0,10391.100000,'N','Vol',1
4897,23.706000,0.000000,17.414200,0,'Auto','FreeLocal','Intnl_discount',59,'M','M',2,40637.400000,'N','Current',2
4898,11.681300,0.000000,51.920100,0,'CH','FreeLocal','Intnl_discount',57,'M','M',2,66634.900000,'N','Current',2
4907,21.011000,0.000000,37.848800,0,'CH','FreeLocal','Standard',37,'F','M',2,53162.200000,'Y','Current',3
4914,3.132030,0.000000,25.058200,0,'CC','FreeLocal','Standard',63,'F','M',2,84342.200000,'N','Current',3
4917,23.132800,0.000000,21.703100,0,'CC','FreeLocal','Standard',85,'M','S',2,96929.800000,'N','Current',1
4921,14.251000,0.000000,116.073000,0,'Auto','Budget','Standard',55,'M','M',1,86537.400000,'Y','Current',2
4923,11.703100,0.000000,13.942900,0,'CH','Budget','Intnl_discount',54,'M','S',0,84754.400000,'N','Current',3
4924,0.000000,0.000000,0.364402,0,'CC','Budget','Standard',25,'M','M',0,4545.110000,'N','InVol',2
4927,28.796000,4.917520,89.464800,0,'Auto','Budget','Standard',67,'M','M',0,81360.600000,'N','Vol',3
4929,18.876000,0.000000,105.811000,0,'CC','FreeLocal','Standard',82,'F','M',2,89270.400000,'N','Current',1
4935,6.311620,0.000000,32.495600,1,'CC','FreeLocal','Standard',53,'M','M',2,50290.700000,'N','Current',3
4936,27.438400,6.662210,39.697200,0,'CC','Budget','Standard',81,'F','M',2,94159.900000,'N','Vol',2
4937,1.192480,0.000000,22.606700,0,'Auto','Budget','Standard',81,'M','M',2,57898.500000,'N','Current',3
4940,20.797200,0.000000,11.991100,0,'Auto','FreeLocal','Standard',42,'F','M',1,62126.400000,'Y','Vol',1
4941,26.728700,0.000000,57.166600,0,'CC','FreeLocal','Standard',76,'M','S',1,57091.600000,'Y','Current',3
4943,5.397700,8.136840,26.165100,0,'CH','FreeLocal','Standard',63,'M','S',1,75826.600000,'N','Vol',1
4945,1.260910,0.000000,103.458000,0,'CC','FreeLocal','Standard',82,'F','S',0,8604.640000,'N','Vol',1
4947,25.522100,0.000000,102.531000,0,'CC','FreeLocal','Intnl_discount',50,'M','M',0,73210.800000,'Y','Current',3
4950,27.623700,6.711450,35.014400,0,'Auto','Budget','Standard',81,'F','S',2,87872.900000,'Y','Vol',3
4951,21.794600,0.000000,26.081100,0,'Auto','FreeLocal','Intnl_discount',21,'M','M',0,63671.300000,'Y','Current',2
4952,9.889310,0.000000,53.087900,0,'CC','Budget','Standard',59,'F','M',0,91427.200000,'N','Vol',2
4954,0.000000,0.000000,1.214250,0,'CC','Budget','Standard',20,'F','M',2,84629.300000,'Y','InVol',3
4955,25.672100,0.000000,25.946000,0,'CH','FreeLocal','Standard',86,'M','M',2,88392.000000,'N','Current',1
4956,24.026900,0.000000,129.429000,0,'CC','FreeLocal','Intnl_discount',90,'M','S',0,8513.140000,'N','Current',1
4957,2.047430,0.000000,98.619400,0,'CH','Budget','Intnl_discount',63,'M','S',2,16472.400000,'N','Current',1
4959,0.000000,0.000000,1.687330,0,'CC','FreeLocal','Standard',28,'M','M',2,43053.000000,'N','InVol',3
4962,19.651900,0.000000,146.405000,0,'CC','Budget','Standard',80,'F','M',2,83890.700000,'N','Current',3
4963,13.959700,0.000000,27.689900,0,'CC','FreeLocal','Intnl_discount',34,'M','S',2,9229.550000,'N','Current',2
4965,14.770200,0.000000,63.900800,0,'CC','FreeLocal','Standard',56,'F','M',0,58641.200000,'N','Current',2
4969,12.516100,0.000000,64.464300,0,'CC','Budget','Standard',37,'F','M',2,11947.300000,'N','Current',2
4977,14.673700,6.332310,15.922300,0,'CC','FreeLocal','Standard',69,'F','S',0,86735.500000,'N','Current',1
4980,20.297100,0.000000,40.814900,0,'Auto','FreeLocal','Intnl_discount',86,'F','M',1,44773.700000,'Y','Vol',2
4981,15.811000,3.054230,45.117200,0,'CC','FreeLocal','Standard',35,'M','M',2,18345.300000,'Y','Vol',3
4985,16.355800,0.000000,26.878200,0,'CC','FreeLocal','Intnl_discount',84,'M','M',0,94243.800000,'N','Current',1
4987,28.555600,0.000000,14.042600,0,'CC','Budget','Intnl_discount',38,'F','M',2,84653.100000,'Y','Current',1
4991,0.000000,0.000000,0.731089,0,'CC','FreeLocal','Standard',75,'F','M',0,41138.200000,'N','InVol',1
4993,0.000000,0.000000,1.107290,0,'CC','FreeLocal','Standard',95,'F','S',2,52997.500000,'Y','Vol',1
4996,9.082440,7.040350,13.039500,0,'CH','FreeLocal','Standard',70,'F','M',1,85192.900000,'Y','Vol',1
4998,22.622100,0.000000,25.763100,0,'CC','Budget','Standard',37,'M','M',0,11693.300000,'N','Current',1
4999,21.519700,0.000000,19.190000,0,'CC','FreeLocal','Intnl_discount',41,'M','M',0,59898.400000,'N','Current',2
